31945-T1365	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2468	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2256	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4462	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4466	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2602	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2269	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T754	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T374	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4472	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T69	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T151	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4470	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4482	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T2170	1	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3907	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T3903	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T1918	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
31945-T4457	0	None	{'id': 'TS2', 'meaning': 'TODO', 'icon': 'clock-o', 'name': 'Incomplete', 'requires_comment': False, 'slug': 'TODO'}
